temp,humidity,rainfall,cases,date
21,59,4,0,2013-04-19
29,72,5,146,2013-04-22
40,64,0,505,2012-11-29
20,68,0,96,2012-02-24
24,70,0,555,2013-07-12
27,43,4,233,2013-10-16
30,62,1,448,2012-10-10
26,51,0,111,2013-10-16
25,70,0,0,2013-05-31
27,50,0,124,2012-12-07
28,52,0,402,2012-02-08
22,38,0,7,2013-10-17
34,58,5,523,2012-12-30
24,46,0,439,2012-01-12
34,39,0,284,2012-05-25
36,59,0,414,2012-09-22
26,59,0,0,2013-07-09
23,44,0,28,2013-11-13
30,51,0,303,2013-03-11
24,60,6,138,2013-04-18
23,47,0,529,2012-11-22
34,72,0,198,2013-01-26
40,57,0,24,2013-10-05
31,37,3,537,2012-01-31
31,53,6,526,2012-08-19
37,48,0,200,2013-09-07
40,65,5,80,2012-05-22
28,45,4,351,2013-11-25
33,64,0,564,2012-12-05
32,56,2,532,2012-03-27
30,72,0,0,2012-12-30
26,69,6,391,2013-05-27
22,40,0,274,2012-01-11
27,69,0,169,2013-08-20
37,62,5,273,2013-10-06
20,72,3,0,2012-12-28
36,61,0,248,2012-10-21
35,41,0,0,2013-04-08
36,56,0,297,2013-03-31
40,35,0,187,2012-02-16
29,53,3,443,2012-08-13
36,58,6,559,2013-11-09
38,68,0,546,2013-05-12
37,75,0,193,2013-09-06
30,71,1,306,2013-07-18
39,59,0,384,2012-03-12
31,39,0,332,2012-05-11
33,43,0,83,2012-02-07
33,37,0,254,2013-04-16
40,53,0,62,2013-01-19
23,45,0,108,2012-12-17
29,66,0,69,2013-04-01
34,61,0,323,2013-08-14
38,43,0,340,2012-05-21
34,43,3,16,2012-09-08
22,41,0,248,2012-02-01
25,55,0,358,2013-03-05
25,54,0,304,2013-10-25
24,63,0,431,2013-03-12
39,68,0,0,2013-06-15
37,40,0,325,2012-01-24
36,45,3,578,2013-03-28
33,45,0,595,2013-10-21
32,53,0,496,2012-08-05
22,47,0,0,2013-07-28
38,58,4,416,2012-02-01
34,49,5,69,2012-08-13
32,49,4,202,2012-04-16
23,73,0,392,2012-07-28
21,59,6,33,2013-03-25
36,73,0,128,2012-08-26
24,36,0,229,2012-09-29
23,64,3,292,2012-01-13
23,54,0,19,2013-05-29
32,61,3,507,2012-07-16
40,56,3,130,2013-11-04
31,35,1,0,2013-02-03
35,65,0,260,2013-02-05
27,38,0,217,2013-09-27
34,64,0,50,2013-05-29
23,43,6,597,2012-08-03
30,56,0,422,2013-03-10
27,36,5,203,2012-05-30
37,62,4,0,2013-03-20
28,66,0,398,2013-05-28
32,55,0,445,2013-06-07
34,74,0,248,2012-03-11
40,60,0,439,2012-12-26
39,36,0,10,2013-04-16
21,65,0,118,2012-01-28
30,44,0,423,2012-02-21
39,45,1,178,2013-05-25
37,69,0,555,2013-09-09
33,74,0,34,2012-11-08
38,68,0,446,2012-02-13
21,38,6,35,2012-03-12
32,43,0,254,2012-09-18
30,73,0,425,2012-07-17
26,67,5,402,2012-06-09
40,71,0,24,2012-11-18
35,65,0,0,2012-11-20
34,60,0,157,2012-02-06
34,44,0,137,2012-06-02
23,64,6,2,2012-12-30
22,45,2,35,2012-01-24
40,36,0,344,2013-01-24
34,50,0,318,2013-10-11
20,75,0,178,2013-07-21
22,35,1,330,2013-08-12
26,65,0,42,2013-09-28
32,75,0,267,2013-04-10
32,70,3,483,2013-11-09
30,41,0,5,2012-03-19
29,40,1,62,2012-04-27
27,60,2,276,2012-08-12
20,47,0,451,2012-11-18
29,36,0,449,2012-05-02
33,69,0,106,2013-06-05
20,61,0,514,2013-10-14
21,47,3,499,2013-08-10
32,48,1,599,2012-06-13
37,44,0,72,2012-07-16
40,75,0,469,2013-09-29
23,52,4,147,2013-09-16
23,45,3,453,2012-10-16
34,69,0,484,2013-08-21
33,46,0,411,2012-11-04
33,59,1,134,2013-08-04
36,38,4,0,2012-12-19
39,74,3,69,2012-05-06
38,71,0,413,2013-11-07
40,42,0,391,2012-07-26
32,48,6,537,2013-01-01
24,57,0,409,2012-02-18
36,56,0,209,2013-01-01
24,70,0,497,2012-10-22
33,38,0,192,2013-08-18
23,46,0,79,2012-05-20
38,51,0,562,2013-05-28
40,74,2,72,2013-04-30
24,64,0,249,2013-03-19
27,47,0,177,2012-01-01
22,67,0,33,2013-02-26
36,44,4,553,2013-03-14
25,68,0,520,2012-11-16
20,65,0,152,2013-01-16
35,44,0,182,2013-08-14
23,57,0,129,2013-04-04
20,62,0,134,2013-12-04
32,55,1,184,2012-01-30
39,47,0,491,2012-03-29
33,38,3,487,2013-05-31
38,43,1,222,2012-09-09
23,55,0,401,2012-07-01
29,36,0,219,2012-02-26
28,57,0,288,2012-08-03
21,48,0,299,2012-11-13
29,50,0,89,2012-05-31
25,67,0,315,2013-10-24
35,36,5,0,2013-05-11
35,73,0,0,2012-11-11
32,47,5,170,2012-08-15
33,71,6,252,2012-07-03
35,42,3,207,2013-01-20
34,72,0,147,2012-08-12
33,47,0,139,2013-06-30
21,65,5,198,2013-06-06
30,53,0,54,2013-06-19
21,53,0,454,2012-09-12
23,44,6,298,2013-06-22
25,60,0,71,2012-08-25
24,57,0,417,2013-09-27
28,36,0,0,2013-01-25
24,35,0,229,2012-06-17
40,70,0,45,2012-02-07
28,56,0,0,2012-06-24
32,52,6,133,2012-10-17
26,39,2,0,2013-01-18
28,67,1,137,2012-12-15
23,38,0,0,2012-10-27
36,71,3,33,2013-10-27
36,67,0,332,2012-07-09
35,67,0,263,2012-03-23
23,37,0,49,2013-07-21
34,48,0,172,2013-02-08
38,44,2,296,2013-07-11
40,41,5,214,2012-04-10
29,49,0,568,2012-08-24
24,65,6,0,2013-07-26
33,69,0,308,2012-10-30
40,56,5,353,2013-03-25
33,41,0,164,2013-04-12
29,44,0,530,2012-06-01
24,69,3,315,2013-05-08
20,66,0,504,2013-07-29
23,43,1,483,2012-05-31
25,52,0,533,2012-09-02
30,53,0,547,2013-01-04
29,43,0,0,2012-01-26
39,58,3,149,2012-01-23
23,59,0,267,2012-05-16
21,56,0,600,2012-08-21
38,62,0,62,2013-10-31
24,65,0,0,2013-10-14
26,63,0,109,2012-03-12
36,75,0,29,2012-05-15
34,74,0,600,2012-11-19
31,75,4,131,2012-11-08
34,60,0,84,2013-10-30
36,57,0,425,2013-11-22
30,52,2,350,2012-11-18
24,53,0,165,2012-04-29
20,64,0,460,2013-03-07
39,59,0,36,2013-09-08
38,41,6,121,2013-08-03
31,67,1,292,2013-12-10
38,65,0,576,2012-11-01
29,47,2,0,2013-07-28
39,38,5,0,2012-10-26
25,47,0,586,2013-09-09
29,59,4,3,2012-05-08
34,39,0,464,2012-11-11
26,61,5,513,2013-10-03
37,71,0,91,2012-11-17
20,53,0,322,2013-10-03
35,60,0,578,2012-01-06
20,64,0,0,2013-01-23
33,38,0,463,2013-08-11
22,38,0,541,2012-03-10
27,38,0,117,2013-08-15
36,37,2,282,2012-03-22
35,49,0,0,2012-06-16
30,69,3,597,2012-04-12
40,70,0,194,2013-07-06
30,64,0,257,2013-08-01
32,73,0,531,2012-03-15
21,44,0,204,2013-12-11
28,63,2,59,2012-10-06
34,75,0,121,2012-07-23
24,64,0,219,2012-06-26
39,44,0,204,2012-01-17
35,75,0,1,2012-05-28
22,35,0,326,2012-02-08
35,68,4,552,2013-09-24
20,44,0,133,2013-09-15
37,40,4,248,2012-02-07
26,47,0,375,2013-02-24
37,55,0,301,2013-05-19
24,42,3,498,2012-07-28
39,57,0,198,2013-07-11
32,35,0,182,2013-08-04
31,62,2,277,2013-03-30
29,60,4,328,2012-12-21
31,47,0,67,2013-04-08
37,53,0,0,2012-04-17
31,37,5,281,2012-11-05
29,53,3,43,2012-07-12
38,64,5,434,2012-03-24
40,51,1,0,2012-01-05
40,59,0,78,2013-02-10
36,45,3,272,2013-07-13
31,49,0,591,2012-03-07
23,58,0,58,2012-01-25
27,47,0,264,2013-08-17
37,50,0,370,2012-04-02
22,35,0,123,2013-10-10
35,65,0,155,2012-10-21
36,63,0,494,2012-09-22
36,53,0,300,2013-04-10
33,57,5,26,2012-06-02
38,55,0,432,2013-11-10
36,71,0,322,2012-10-08
35,70,0,67,2013-04-07
26,54,0,536,2012-01-26
31,35,4,362,2012-10-14
24,61,0,60,2012-11-08
30,56,0,541,2012-07-17
37,73,0,188,2013-09-15
23,41,0,332,2013-01-31
39,74,1,362,2013-07-09
30,48,0,8,2012-01-01
35,37,3,264,2013-06-28
20,64,6,462,2012-08-31
26,46,0,10,2013-07-19
36,66,5,0,2013-02-01
24,44,0,117,2013-03-24
21,65,0,317,2012-10-03
30,53,2,12,2013-06-02
24,37,4,402,2012-11-19
20,65,6,458,2012-10-12
33,35,0,105,2012-04-01
32,64,0,541,2012-10-29
22,63,6,527,2012-09-17
33,47,0,11,2012-10-15
24,64,3,0,2013-05-21
29,47,0,180,2012-04-13
34,64,4,367,2013-11-14
33,50,0,0,2013-05-06
28,67,0,152,2012-12-24
25,59,0,328,2013-10-10
20,63,4,247,2012-07-04
32,44,0,0,2012-05-15
26,74,6,578,2013-08-25
33,64,0,278,2012-04-25
21,35,5,62,2012-10-21
30,68,0,352,2012-09-17
35,44,5,594,2013-01-13
38,74,0,240,2013-07-04
29,74,0,432,2012-02-09
40,52,0,492,2013-08-15
31,39,1,102,2012-11-30
38,62,0,454,2013-01-17
40,53,0,0,2013-08-16
31,69,5,0,2012-02-29
40,68,0,211,2013-02-14
33,49,0,532,2012-11-06
36,62,4,145,2012-01-16
31,65,0,241,2012-05-11
31,69,0,131,2012-05-11
27,38,0,304,2013-08-12
34,49,0,94,2012-04-10
37,70,0,319,2013-06-19
22,67,0,95,2012-02-01
38,64,6,0,2012-07-04
24,50,2,8,2012-09-01
30,57,4,411,2013-02-11
21,63,1,0,2012-10-28
23,69,0,100,2013-03-02
36,41,3,520,2012-10-25
20,48,0,489,2013-04-11
27,44,3,107,2012-10-23
23,45,0,241,2012-03-03
33,66,0,105,2013-10-20
33,61,0,345,2012-12-08
34,42,3,481,2012-06-13
22,68,3,117,2013-07-31
40,39,0,0,2013-10-01
23,69,0,0,2013-05-09
32,49,0,313,2012-09-06
31,69,4,47,2012-08-15
36,61,0,426,2012-02-01
27,66,0,117,2012-07-02
25,60,5,544,2012-11-02
32,59,1,0,2013-05-09
21,71,0,0,2013-02-03
34,52,0,466,2013-01-24
40,37,0,234,2013-03-09
22,64,0,352,2012-10-19
21,45,0,222,2012-11-12
20,71,6,379,2012-05-31
32,63,0,29,2013-05-26
31,37,0,440,2013-11-30
30,75,0,537,2013-11-04
35,56,0,26,2013-07-08
22,41,1,64,2013-07-03
23,74,0,588,2012-11-17
37,51,0,0,2013-05-01
28,41,2,285,2013-04-29
22,75,0,381,2013-11-27
26,53,4,100,2012-06-17
27,63,0,210,2013-11-26
30,69,0,63,2012-08-19
37,47,6,481,2012-10-09
20,65,1,272,2013-07-23
26,53,0,416,2013-04-07
38,64,0,321,2012-10-23
25,72,6,273,2012-03-13
20,75,0,556,2012-07-01
37,74,3,593,2012-09-04
30,39,6,356,2012-07-20
37,59,5,192,2012-03-07
37,60,4,0,2012-07-25
38,69,0,201,2012-01-23
32,35,3,465,2013-05-29
27,68,3,455,2012-02-05
25,50,0,505,2012-03-22
22,54,0,0,2012-04-28
23,55,0,518,2013-10-22
26,38,0,0,2012-10-26
38,61,0,0,2013-11-27
24,52,0,0,2013-09-22
32,53,0,429,2012-01-03
22,44,1,431,2012-11-19
40,45,0,0,2012-04-04
24,72,2,512,2013-01-09
29,50,5,0,2013-09-23
37,59,0,0,2012-10-07
34,40,0,377,2013-07-13
25,35,2,184,2012-01-07
29,74,0,27,2013-03-15
24,36,3,566,2013-09-04
39,37,3,599,2012-04-26
29,46,0,313,2013-08-03
26,72,0,188,2013-09-23
29,49,0,153,2012-05-26
35,57,0,1,2013-07-02
40,59,0,84,2012-04-27
35,38,0,101,2012-09-09
38,69,0,428,2013-01-28
35,42,3,477,2013-05-03
32,58,5,0,2012-05-05
33,43,3,565,2012-03-02
22,35,0,0,2013-08-13
27,53,0,0,2012-03-09
33,36,0,94,2012-06-20
23,52,0,131,2013-06-30
26,47,0,87,2012-06-21
32,44,0,199,2013-02-23
23,53,4,396,2013-11-26
30,75,4,0,2013-03-14
21,69,6,24,2013-10-04
34,36,0,379,2013-06-16
22,41,0,439,2012-12-03
28,42,0,128,2013-10-18
24,60,2,235,2012-02-20
32,69,0,289,2013-02-17
21,68,4,482,2013-09-02
36,63,3,18,2013-11-12
24,54,0,212,2012-10-29
20,60,4,0,2013-11-16
31,41,1,0,2013-03-21
30,62,0,85,2013-09-22
27,42,0,0,2012-09-23
29,52,0,169,2012-08-27
33,73,2,289,2012-10-28
21,66,0,18,2013-09-13
40,46,1,111,2012-04-06
31,60,0,220,2012-05-08
29,55,0,559,2013-06-14
22,74,0,108,2012-01-15
23,45,6,279,2013-05-12
38,58,0,380,2013-04-18
31,61,0,18,2012-10-20
31,43,6,466,2012-05-21
22,69,0,581,2012-02-29
32,49,0,230,2013-02-19
21,62,0,28,2012-07-14
25,41,0,0,2012-04-24
23,51,0,564,2012-04-23
26,71,2,104,2013-10-25
33,67,0,396,2013-06-12
21,73,4,390,2012-04-05
27,41,0,463,2013-03-26
39,57,0,0,2013-02-08
27,46,0,224,2013-02-04
28,47,1,310,2012-01-25
20,37,0,0,2012-07-23
26,70,6,19,2012-06-25
30,65,6,338,2012-03-06
23,39,0,328,2013-06-26
21,63,0,105,2012-05-21
38,64,0,7,2012-10-05
24,43,3,512,2012-02-08
22,72,0,351,2012-02-09
20,43,0,119,2012-01-03
28,73,0,297,2012-08-01
27,39,0,254,2012-09-01
0,0,0,0,0000-00-00
24,49,3,21,2015-07-31
22,65,0,1,2014-01-06
23,60,0,411,2014-09-04
27,63,0,333,2014-07-19
25,64,0,41,2014-10-13
34,35,0,144,2015-06-22
21,47,0,98,2014-06-16
37,35,0,542,2014-01-09
35,71,3,0,2014-03-23
34,44,0,0,2014-11-23
26,42,0,272,2015-06-18
35,37,5,561,2014-06-10
32,71,0,383,2014-08-04
31,36,0,68,2015-11-08
37,45,2,528,2015-04-11
35,38,0,578,2015-07-12
29,72,4,0,2014-10-18
33,53,0,581,2015-07-15
25,50,0,403,2015-01-29
29,73,0,44,2015-02-14
37,56,0,393,2015-08-25
25,57,0,329,2015-05-06
24,69,3,31,2014-01-12
23,51,0,0,2015-06-03
20,67,1,596,2014-03-19
24,38,6,351,2015-08-02
34,63,0,53,2014-08-29
23,35,0,123,2014-10-29
31,65,0,443,2015-01-04
37,52,0,304,2014-03-24
37,67,5,568,2015-07-18
40,62,0,148,2015-06-15
24,63,3,285,2015-08-24
35,56,0,224,2014-02-20
20,72,0,189,2014-05-18
27,55,6,91,2014-02-27
20,40,0,536,2014-12-04
34,42,0,360,2015-01-01
24,64,0,595,2014-04-06
20,72,0,569,2015-10-20
39,60,6,0,2014-04-07
30,59,0,46,2015-08-03
20,71,0,562,2015-04-05
26,54,0,8,2014-01-27
24,49,0,469,2014-10-02
31,69,1,413,2014-11-30
32,40,0,0,2014-03-30
29,48,0,137,2014-10-10
23,61,0,567,2014-09-30
25,41,3,204,2015-07-07
28,67,5,0,2014-12-16
39,57,0,138,2015-08-20
20,54,4,443,2014-07-29
20,37,1,195,2014-12-28
23,41,0,42,2014-08-23
22,61,0,246,2015-07-25
25,67,5,12,2014-12-21
40,65,3,431,2015-01-20
30,41,0,157,2014-04-18
33,50,0,418,2014-06-06
26,39,4,259,2015-03-18
26,69,2,493,2015-01-18
29,73,0,124,2014-12-17
26,55,6,0,2015-02-10
26,50,6,543,2015-01-07
35,45,0,153,2014-12-26
27,67,0,97,2014-09-12
30,41,0,133,2015-04-25
26,48,0,231,2014-04-04
23,56,0,555,2015-10-25
29,39,0,29,2015-09-28
32,70,0,260,2014-02-18
32,70,0,585,2015-07-20
30,70,0,356,2015-08-19
38,49,4,0,2015-06-09
24,70,5,0,2015-04-03
25,46,0,581,2015-04-14
28,70,0,103,2015-08-17
37,71,0,289,2015-06-06
22,54,0,563,2015-06-21
34,56,0,278,2014-11-15
28,65,1,331,2014-02-03
24,36,0,511,2015-10-23
25,41,5,0,2015-05-20
24,75,0,517,2015-04-24
32,58,0,103,2014-02-26
34,73,1,503,2015-09-22
31,36,4,585,2014-12-27
20,54,0,200,2014-02-11
38,37,0,220,2014-09-29
35,71,2,84,2015-06-27
28,64,0,170,2015-09-13
33,36,0,513,2014-09-18
27,44,0,364,2014-03-17
23,50,0,495,2014-07-07
24,38,3,397,2014-07-04
35,69,0,331,2015-04-30
39,74,2,591,2015-03-18
40,55,0,441,2014-04-02
25,68,0,138,2015-04-17
34,43,6,163,2015-08-13
24,47,0,448,2014-09-05
20,73,1,0,2015-04-01
27,46,2,228,2015-01-29
24,37,0,191,2014-11-09
26,66,0,493,2015-03-20
31,66,6,573,2015-07-03
31,74,2,503,2014-02-01
31,52,2,0,2014-10-23
34,66,0,482,2015-06-07
24,54,6,406,2015-11-03
33,60,0,497,2015-11-06
27,74,0,35,2014-10-03
23,63,0,79,2015-03-17
21,67,6,204,2014-12-09
24,42,4,101,2015-12-09
35,70,0,72,2015-11-13
20,73,0,596,2015-10-23
23,74,0,0,2015-10-19
34,50,0,0,2014-08-03
23,45,0,153,2014-10-28
20,64,0,550,2014-04-24
28,50,5,209,2015-08-25
23,39,3,131,2014-07-24
35,41,6,81,2014-07-30
40,58,0,359,2015-09-07
34,63,3,580,2015-04-25
33,38,2,0,2014-01-18
33,57,0,320,2014-08-12
32,36,2,0,2014-08-31
37,48,0,266,2015-03-12
34,37,0,162,2014-10-02
20,45,0,0,2014-12-19
21,62,1,585,2014-01-16
22,36,0,0,2015-08-07
20,68,5,221,2015-02-03
20,63,0,259,2015-02-17
34,50,0,213,2014-11-01
25,72,3,425,2015-03-30
37,64,0,159,2014-12-24
28,54,0,206,2015-12-09
29,41,0,69,2014-02-01
40,49,2,57,2015-10-14
27,56,0,0,2014-09-19
40,38,0,315,2015-09-13
22,61,0,579,2014-06-08
25,73,0,366,2014-12-19
27,75,0,544,2014-12-06
35,62,1,0,2014-12-25
34,40,0,396,2015-07-24
25,54,0,594,2015-07-27
35,37,4,261,2014-05-09
35,69,3,548,2014-11-23
30,57,0,96,2014-10-20
25,55,0,395,2014-11-27
27,39,3,322,2015-07-06
31,66,3,474,2015-03-17
24,74,2,287,2014-06-16
36,45,0,93,2015-10-21
38,72,0,539,2014-05-07
25,41,0,139,2014-10-08
30,50,0,213,2014-05-03
33,62,6,0,2014-04-17
26,38,4,71,2014-12-13
27,48,4,545,2014-02-03
20,47,0,292,2014-11-03
27,67,0,0,2015-02-11
32,52,0,508,2014-04-05
24,63,0,396,2014-05-28
40,39,0,98,2015-04-24
24,55,2,583,2014-11-28
35,40,0,18,2014-04-09
20,68,5,526,2015-09-29
20,75,2,77,2014-08-17
29,55,0,349,2015-09-21
21,50,3,332,2014-01-28
23,48,5,488,2015-02-28
20,60,0,99,2015-02-01
40,69,6,276,2015-10-11
27,50,0,170,2014-05-28
22,37,0,60,2014-06-10
20,63,0,266,2014-12-01
38,54,0,10,2014-01-29
23,58,5,41,2014-05-12
30,48,0,397,2014-01-07
30,74,0,105,2015-10-26
34,58,0,503,2014-05-18
25,44,1,0,2014-11-04
20,52,0,0,2015-11-03
35,45,0,599,2014-10-24
33,55,2,128,2014-12-30
22,68,1,182,2014-09-21
32,55,0,123,2014-03-15
32,60,1,149,2014-11-17
27,54,0,192,2015-08-06
21,61,0,506,2014-07-06
39,68,0,146,2015-05-17
37,40,0,128,2014-10-16
37,45,0,326,2015-02-22
33,74,5,36,2014-02-23
40,43,0,433,2014-06-23
31,68,0,353,2014-09-11
31,51,0,475,2014-03-04
27,69,3,185,2014-03-18
28,40,0,465,2015-07-13
39,36,5,422,2014-09-27
36,75,0,100,2014-10-04
26,49,0,324,2015-03-13
28,57,2,86,2015-06-09
33,64,4,0,2014-12-12
36,47,0,307,2014-05-29
35,51,0,0,2015-04-06
28,52,0,331,2015-02-09
25,63,0,379,2014-04-19
36,74,0,345,2014-10-28
38,71,0,172,2014-11-26
34,59,2,553,2015-07-24
29,73,1,376,2014-02-25
38,53,0,348,2014-06-29
38,63,0,37,2015-11-14
35,48,5,527,2014-02-05
30,35,0,62,2014-05-07
36,62,5,0,2015-05-09
24,65,1,581,2014-12-16
33,62,5,281,2014-09-05
27,70,0,117,2015-12-02
39,39,5,230,2015-06-15
33,52,4,0,2014-02-03
25,65,6,295,2014-10-13
25,62,0,307,2015-02-16
24,41,1,276,2015-09-09
25,44,0,341,2015-09-21
40,66,4,41,2015-05-28
32,55,2,0,2015-06-24
20,73,0,400,2015-11-20
22,61,0,358,2015-05-02
27,69,4,507,2014-04-12
37,38,5,0,2015-03-28
24,47,0,0,2015-12-07
23,37,0,393,2014-09-12
39,68,0,168,2015-08-31
35,55,2,336,2015-06-20
36,55,0,195,2015-08-27
24,72,4,146,2014-02-07
27,36,0,382,2014-12-05
31,52,5,0,2014-10-11
27,56,3,261,2015-03-17
40,48,0,0,2014-06-02
31,47,6,0,2015-03-06
35,57,3,183,2014-12-14
22,41,0,0,2015-10-07
29,66,0,150,2015-07-12
21,43,5,151,2014-09-24
39,64,0,71,2015-02-12
26,63,0,148,2015-01-17
34,70,0,540,2014-05-27
37,42,0,550,2015-09-25
31,69,0,0,2014-04-19
23,50,2,583,2015-12-05
28,75,0,359,2014-05-12
27,47,3,506,2014-02-14
27,64,1,471,2015-10-27
21,74,5,61,2015-03-24
26,66,0,319,2015-09-17
36,49,0,524,2015-02-03
34,71,2,476,2015-12-04
30,50,0,10,2014-04-23
33,62,0,326,2014-09-02
33,56,4,0,2014-07-27
35,42,0,77,2015-11-08
38,71,0,420,2014-11-27
23,54,4,84,2014-11-28
34,53,0,378,2014-07-15
27,43,6,499,2014-01-10
31,52,5,194,2015-03-21
40,49,1,97,2015-04-15
27,63,6,192,2015-11-21
27,41,0,0,2015-06-08
26,42,0,530,2014-05-15
32,53,2,101,2014-07-24
37,40,0,362,2015-11-14
20,75,0,522,2014-03-10
22,52,3,0,2014-08-08
38,66,0,566,2015-02-06
31,69,0,16,2015-05-28
38,44,0,186,2014-01-24
23,48,3,121,2014-11-08
22,65,6,225,2015-11-21
35,40,5,256,2015-09-24
34,59,0,44,2015-12-06
38,68,5,119,2015-07-04
35,44,0,341,2014-04-15
37,44,0,411,2014-01-17
34,72,0,138,2014-05-25
32,55,0,22,2014-03-18
31,68,2,0,2015-04-01
36,45,0,214,2015-03-16
38,62,0,233,2015-10-22
22,75,5,0,2014-05-22
30,61,0,438,2014-02-15
27,61,0,521,2014-10-12
29,42,6,142,2015-04-17
27,37,0,2,2014-10-22
27,41,6,0,2015-02-20
36,75,0,244,2014-06-22
30,51,0,123,2014-06-20
20,56,0,596,2015-07-18
29,66,0,92,2015-06-13
28,74,0,304,2015-11-06
22,43,0,587,2014-09-18
35,43,0,381,2014-08-11
40,39,6,217,2014-11-09
29,39,3,547,2015-01-05
32,39,0,113,2015-08-29
23,38,6,559,2014-05-03
37,66,6,169,2014-07-14
27,69,3,127,2014-09-28
34,73,1,393,2014-05-13
30,55,0,280,2014-08-13
33,43,0,198,2015-12-05
31,58,4,240,2015-05-11
40,65,6,413,2014-11-06
38,58,6,200,2015-11-24
26,54,0,0,2014-12-13
27,69,0,142,2014-04-16
37,65,0,419,2014-09-10
36,50,5,400,2015-01-25
22,44,0,297,2014-11-09
26,44,0,553,2014-07-07
25,58,6,143,2014-04-24
35,67,0,370,2014-11-11
27,48,0,127,2015-05-30
23,41,0,246,2015-05-04
27,58,0,538,2014-05-31
20,67,0,286,2014-09-18
38,53,0,82,2014-02-18
20,62,1,91,2015-05-31
38,55,3,498,2014-08-05
34,70,0,445,2014-11-21
36,35,0,58,2014-07-16
32,52,0,220,2015-10-13
22,50,3,429,2014-01-22
36,63,0,136,2014-10-04
27,43,0,482,2014-07-27
34,46,0,46,2014-07-16
26,35,0,0,2015-04-25
34,65,3,10,2015-07-18
39,66,0,45,2014-11-28
32,55,0,259,2014-04-12
27,52,0,70,2015-07-20
30,35,1,0,2014-08-08
38,63,0,32,2015-04-21
27,74,0,338,2015-11-29
37,64,0,387,2015-05-23
22,43,0,223,2014-06-12
29,64,0,53,2015-07-22
25,57,5,176,2015-09-12
21,46,0,460,2014-01-04
24,45,0,216,2014-11-20
35,41,0,297,2014-04-21
20,44,0,184,2015-07-28
39,55,0,31,2015-06-23
27,65,0,220,2014-07-14
20,69,0,281,2014-02-20
32,57,0,117,2015-11-26
26,35,0,212,2014-07-10
39,68,0,209,2015-01-03
37,55,0,563,2015-06-14
23,63,0,584,2014-11-15
37,39,0,334,2015-09-19
36,61,3,422,2015-02-09
20,44,6,188,2014-07-12
20,37,4,36,2015-11-13
22,68,2,0,2014-06-24
35,74,0,297,2014-05-05
36,40,0,0,2014-01-24
38,72,0,576,2014-05-31
30,44,0,343,2015-01-01
24,64,4,74,2015-01-13
40,72,4,303,2015-10-18
33,48,0,568,2014-10-04
30,68,1,585,2015-10-10
35,48,0,237,2015-10-15
33,71,0,517,2014-03-18
39,67,0,576,2014-03-03
39,38,0,241,2014-07-17
23,53,0,397,2015-11-20
35,65,0,201,2015-03-15
34,69,0,26,2014-12-15
29,74,0,533,2014-06-17
31,70,2,11,2014-01-30
27,55,0,312,2015-01-01
35,61,0,350,2015-07-21
24,43,1,102,2014-11-09
20,60,0,353,2015-06-02
33,53,0,552,2014-02-27
30,44,1,261,2014-09-10
37,52,3,361,2014-11-24
21,55,0,249,2015-10-04
30,42,0,140,2015-08-17
28,53,0,593,2014-09-22
30,66,0,353,2014-06-03
23,66,6,451,2014-11-20
35,56,0,531,2014-04-14
34,54,0,552,2015-03-16
31,41,0,304,2015-04-01
29,42,0,412,2014-06-27
32,37,4,181,2014-02-20
27,43,4,377,2015-05-18
39,75,1,423,2014-01-12
21,61,0,521,2015-01-31
26,42,0,193,2014-11-23
37,53,2,308,2015-03-16
29,56,0,347,2015-08-13
22,53,0,0,2014-08-23
23,75,2,371,2014-10-31
32,60,4,562,2014-10-23
33,67,0,6,2014-07-08
22,36,3,0,2015-02-02
29,39,5,148,2015-08-28
23,58,0,52,2014-05-13
29,50,0,320,2015-03-20
36,60,6,120,2015-02-17
25,42,0,277,2015-01-14
20,53,0,0,2015-04-22
25,39,0,442,2015-09-29
28,38,0,383,2014-05-30
39,52,0,573,2014-01-25
32,54,0,0,2014-10-12
32,39,1,68,2014-06-30
40,48,2,102,2015-07-26
38,53,0,243,2014-12-28
32,44,0,153,2014-12-08
26,73,1,317,2015-05-28
33,63,0,98,2014-04-11
38,73,0,33,2015-03-22
23,52,0,236,2015-01-01
20,71,4,387,2014-04-24
35,74,0,52,2015-09-26
34,75,6,567,2015-12-05
24,52,0,268,2015-06-05
39,40,4,248,2015-12-02
36,56,0,598,2015-07-20
38,75,6,587,2014-12-22
39,54,0,412,2015-11-11
24,58,0,51,2015-02-15
37,58,0,6,2014-08-08
27,47,0,444,2014-03-04
27,55,4,216,2014-07-03
25,72,3,0,2015-10-09
36,47,6,305,2014-12-05
36,54,0,0,2014-10-18
22,64,0,0,2014-08-14
23,47,0,0,2015-07-03
40,57,0,561,2015-10-29
27,37,0,0,2014-05-03
35,37,0,465,2014-09-19
24,49,3,545,2015-05-11
37,49,0,456,2014-04-19
35,36,0,57,2014-03-03
39,42,4,181,2014-03-22
34,72,0,477,2015-11-18
34,48,0,20,2014-02-12
21,62,6,218,2015-09-02
34,75,0,292,2014-09-10
36,73,3,13,2014-04-26
32,67,0,93,2014-12-04
21,48,0,549,2015-05-26
38,57,6,379,2015-08-10
35,58,0,468,2015-10-01
26,49,0,492,2015-03-21
28,39,0,40,2014-12-31
31,47,0,356,2015-01-04
20,44,0,534,2015-09-18
